week_date	week_category	week_id	section_name	event_content
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	SIAM Seminar Series: "Fluid-Structure Interaction Problems and Their Application to Modeling Blood Clots in Aneurysms" The Society of Industrial and Applied Mathematics Seminar is given by Martina Bukač, assistant professor, ACMS, who will discuss fluid-structure interaction problems. This talk is presented by Notre Dame's SIAM Chapter , through which all students are provided free membership to the SIAM Professional Society. Light food and drinks will be served before the talk. Wednesday, Nov. 29; 2:30 to 3:20 p.m. in Room 125, Hayes-Healy Center
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	LGBTQ Drop-In Discussion: Faith & Spirituality Are you looking for a place to explore questions around your own faith and spirituality, sexual orientation, gender identity, and the intersectionality of it all? Join our drop-in discussion group — a safe space, one of openness and acceptance — to break bread and talk with peers about these common lived experiences. All LGBTQ and ally ND/SMC/HCC undergraduate students welcome! Dinner is provided. For more information, please contact Sara Agostinelli at sagostin@nd.edu . Wednesday, Nov. 29; 5:15 to 6:15 p.m. in the Coalition Lounge (second floor), LaFortune Student Center
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Information Session/Open House: "Beyond Study Abroad: Opportunities and Success Stories from Students in the Institutes" Undergraduates can learn about opportunities from four of the University's international institutes. Freshmen and sophomores are especially encouraged to attend. Open house with food provided. Wednesday, Nov. 29; 6:30 to 8:30 p.m. in the auditorium, Hesburgh Center for International Studies
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Colliding Expectations Join the Gender Relations Center for a snack break with Chipotle and explore the different gender expectations and stereotypes that impact Notre Dame students. What are the expectations? Where do they come from? What happens when different expectations conflict with what I want for my life? Wednesday, Nov. 29; 7 p.m. in the McNeill Room (Room 116), LaFortune Student Center
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Debate and Discussion: “Kneeling during the national anthem” Join BridgeND, a student group that focuses on virtuous political discourse and welcomes all political ideologies, for this debate. Free Chick-fil-A. Wednesday, Nov. 29; 8 p.m. in the Montgomery Auditorium, LaFortune Student Center
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	A Madrasa Discourses Panel: “Science and Religion as Partners in Peace?” Participating online will be faculty and students in the Madrasa Discourses program in India and Pakistan. Panelists include: Salman Hameed, Charles Taylor Chair and associate professor of integrated science and humanities, School of Cognitive Science, Hampshire College; Ebrahim Moosa, professor of Islamic studies, Keough School of Global Affairs; Mahan Mirza, professor of the practice, Kroc Institute; Maura Ryan, the John Cardinal O'Hara, C.S.C. Associate Professor of Christian Ethics, Department of Theology. Thursday, Nov. 30; 12:30 to 2 p.m. in the auditorium, Hesburgh Center for International Studies
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Lecture and Lunch: "Confident Pluralism and the University: Surviving and Thriving Through Deep Difference" John Inazu, professor of law and religion at Washington University in St. Louis. Lunch (free and open to the public) begins at noon and is presented by the undergraduate minor in constitutional studies, the Tocqueville Program, and ND Law's Program on Church, State, and Society. Thursday, Nov. 30; 12:30 to 2 p.m. in Room 1030, Jenkins and Nanovic Halls Notre Dame Band Open House Interested in learning an instrument? Want to learn more about America’s oldest university band program? The Band of the Fighting Irish is holding an Open House and Instrument Demo session. There is no obligation to sign up for ensembles, but there will be opportunities to ask questions, try instruments, and get to know current band members. Those interested in learning a new instrument (or brushing up on an old one) will be given free lessons by current band members. Pizza will be provided! Register here . Thursday, Nov. 30; 5 p.m. in the Ricci Band Rehearsal Hall
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Scientia presents "Talk Science" All are welcome to join Notre Dame's Undergraduate Research Journal, Scientia , for their final "Talk Science" event of the semester. Professor Graham Peaslee (Department of Physics) and undergraduate Patrick Cunniff (Department of Biochemistry) will share their research. ( See poster .) Attendees will have the opportunity to ask questions while enjoying free pizza and drinks. Undergraduates interested in joining Scientia are encouraged to stay after for our all-staff meeting. To learn more, please visit our website scientia.nd.edu . Thursday, Nov. 30; 7 to 8 p.m. in the first floor Jordan Science Reading Room, Jordan Hall of Science
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Lecture: "No Direction Home: Chris Fox and Irish Studies" Declan Kiberd, the Donald and Marilyn Keough Professor of Irish Studies and professor of English and Irish language and literature. The lecture is a tribute to Professor Christopher Fox, co-founder of the Keough-Naughton Institute for Irish Studies and director since 2001, who is stepping down as director. Friday, Dec. 1; 3:30 to 4:30 p.m. in Room 1030, Jenkins Nanovic Halls
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Book Presentation and Signing: “The Chicago Haymarket Affair: Map of Destruction or Blueprint to Peace?” Join the Higgins Labor Program for a book presentation and signing with ND alumnus, Joseph Rulli '87, author of The Chicago Haymarket Affair . Light refreshments will be served. Friday, Dec. 1; 5 to 6 p.m. in the McNeill Library, Geddes Hall
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Lectures and Presentations	Discussion: "Priests Tell All" Share hot chocolate, Christmas cookies, and fellowship with some of your favorite campus priests. The event will begin with casual discussion and progress into a panel discussion during which students will have the opportunity to ask our resident experts their questions about faith, Catholicism, and the priesthood. Hosted by Student Government. Sunday, Dec. 3; 3:30 p.m. in the Oak Room, South Dining Hall
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Education and Research Opportunities	Classes and Workshops:
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Education and Research Opportunities	Learn Cloud Computing with GSU (Open to graduate students) Are you tired of waiting hours for a simulation in your research or coursework? Do you want to learn how to leverage the power of the high-performance computing resource at Notre Dame? Join our in-depth workshop with ND’s experts at the Center for Research Computing (CRC). Learn the fundamentals of the CRC cluster with hands-on examples for your next perfect job script. Pizza provided. RSVP here . Tuesday, Nov. 28; 1 p.m. in Room 121, Information Technology Center
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Education and Research Opportunities	Grants and Fellowships Drop-in Draft Review (Open to graduate students) Are you working on a grant and in need draft review? Are you looking for summer funding and unsure where to start? Join the Office of Grants and Fellowships for snacks, dedicated workspace, and instant feedback during drop-in hours. Register here . You can also book a 1-on-1 appointment via the calendar at goo.gl/PPKyEf . Tuesday or Thursday, Nov. 28 or 30; 5 to 6:30 p.m. in Room 502, Main Building
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Education and Research Opportunities	Workshop: Sail to the Cloud with Docker! This hands-on workshop will give participants the knowledge, tools, and experience necessary to understand, use, and share containers, as implemented by the Docker Platform. It is used to deliver and sell cloud computing services by every major cloud provider in the world, including Amazon Web Services and the Google Cloud Platform. There will be an opportunity to publish an image to the Docker Hub, allowing collaboration anywhere in the world. Click here for registration and more information. Library Workshops: library.nd.edu/workshops . Friday, Dec. 1; 1:30 to 3 p.m. in Room 129 (Center for Digital Scholarship Classroom), Hesburgh Library Research Opportunity: Participate in an Economics/Psychology experiment ... and you may win $$$! Experiments last about 15 minutes and take place in Haggar Hall on Thursday, Nov. 30. Must be 18 years or older. Email tsherma2@nd.edu to sign up.
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Deadlines and Registrations	Register for Basketball and Ice Hockey Gather your hallmates for another season of Intramural Sports ! Click here for more info. Monday and Tuesday, Nov. 27 and 28
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Deadlines and Registrations	Submit Discussion Questions to PrismND PrismND invites you to submit questions by Monday, Nov. 27, to be discussed in a Facebook Livestream on Tuesday, Nov. 28, at 8 p.m. We hope this platform will open up discussions and address issues regarding allyship and LGBTQ+ matters at Notre Dame. Questions can be submitted anonymously here: https://goo.gl/forms/1V1QUOs9YmySj6P32 .
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Deadlines and Registrations	The Naughton Fellowships are now open for applications! The Naughton Fellowships allow STEM students to experience international research and educational opportunities through funded programs at top research universities in Ireland. Undergraduate students are invited to apply for a summer research experience in Ireland with applications due by Friday, Dec. 8. Graduating seniors are also encouraged to complete a master’s degree in Ireland, with applications due by February 2, 2018. Finally, current Ph.D. students are encouraged to speak to their faculty advisors about the exchange opportunity as well. All Ph.D. applications must be submitted by the faculty advisor by February 2, 2018. For more details, please see naughton.nd.edu .
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Tech Upgrades and Service Interruptions	Weekend IT Maintenance Beginning Saturday, Dec. 2, at 8 a.m. through 6 p.m. Sunday, Dec. 3, Office of Information Technologies (OIT) systems engineers will perform a variety of planned maintenance activities and upgrades. Please see the attachment for which IT services will be unavailable and which will not be affected.
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Deals and Discounts	12 Days of Fitness Participate in any physical activity at Rolfs Sports Recreation Center or Rockne Memorial from November 27 through December 8 by logging your activity in our Yule Log Books . Names will be drawn daily for a chance to win prizes! Click here for more info. Monday, Nov. 27, through Friday, Dec. 8, in the RSRC and Rockne Memorial
2018-11-26	Undergraduates and Graduate Students	1A5DEA388A7B59E52540EF23F30FEDED	Deals and Discounts	Black Friday Sale Don't miss the annual Notre Dame Athletics Black Friday Sale . Save up to 50% off select games for men's basketball, women's basketball and hockey. Sale ends Tuesday, Nov. 28, at midnight. UND.com/BuyTickets Games include: Women’s Basketball: Dec. 6 vs. Michigan State; Dec. 17 vs. DePaul; Jan. 21 vs. Clemson; and Feb. 1 vs. North Carolina Men’s Basketball : Dec. 19 vs. Dartmouth, and Dec. 21 vs. Southeastern Louisiana St. Michael’s Laundry monthly coupon .
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Arts and Performances	Film: “ The Last Waltz” (1978) Begin Thanksgiving weekend with one of the most beloved concert films of all time. Seventeen years after joining forces as the backing band for rockabilly cult hero Ronnie Hawkins, Canadian roots rockers The Band call it quits with a lavish farewell show at San Francisco's Winterland Ballroom on Thanksgiving 1976. Filmed by Martin Scorsese, this documentary features standout performances by rock legends such as Bob Dylan, Van Morrison, Eric Clapton, Joni Mitchell, and Muddy Waters, as well as interviews tracing the group's history and discussing road life. View trailer . Students: $4. Faculty/Staff: $6. Tuesday, Nov. 21; 8 p.m. in the Browning Cinema, DeBartolo Performing Arts Center
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Arts and Performances	Exhibition Closing: “Making Everything Out of Anything: Prints, Drawings, and Sculptures” by Willie Cole American artist Willie Cole: his extraordinarily creative repurposing of everyday objects such as steam irons, ironing boards, hair dryers, bicycle parts, and women’s shoes create artworks that comment on diverse subjects such as African art, cultural identity, gender, and sexuality. Through Sunday, Nov. 26, in the O’Shaughnessy Galleries II and III, Snite Museum of Art
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Arts and Performances	Exhibition Closing: Rembrandt’s Religious Prints : the Feddersen Collection at the Snite Museum of Art Organized in conjunction with the 175th anniversary of the University’s founding, this exhibition features over seventy etchings by this master printmaker given to the Museum in 1991 by Jack and Alfrieda Feddersen of Elkhart, Indiana. Their collection focused on Rembrandt’s religious and biblical subjects making it an especially fitting gift to the University. Through Sunday, Nov. 26, in the O’Shaughnessy Gallery West, Snite Museum of Art
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Arts and Performances	Exhibition Closing: For All These Rights We've Just Begun to Fight: Ben Shahn and the Art of Resistance This exhibition of four posters by Shahn provides a platform to explore issues related to the working classes, the proper place of labor unions in society, and social justice amid instances of police brutality. Through Sunday, Nov. 26, in the Scholz Family Works on Paper Gallery, Snite Museum of Art
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Athletics and Sporting Events	Hockey vs. Minnesota • Friday, Nov. 24; 7:35 p.m. in Compton Family Ice Arena • Saturday, Nov. 25; 7:05 p.m. Hockey Promotion: Annual Teddy Bear Toss Saturday, Nov. 25: Bring a stuffed animal to toss on the ice after the game. Teddy Bears donated to Saint Joseph Health System and other local charitable organizations.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Health and Recreation	If you're staying on campus, please join Campus Dining for Thanksgiving Dinner (also open to visitors – those without a meal plan). Thursday, Nov. 23; noon until 3:30 p.m. in North Dining Hall
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Faith and Service	This Far By Faith: Celebrating Black Catholic History Join Campus Ministry, McGrath Institute for Church Life, ND Folk Choir, Cushwa Center for the Study of American Catholicism, and Sacred Music at Notre Dame for the final event of the month. ÀSHE: Celebrating the Ancestors with Song and Dance Monday, Nov. 20; 7 p.m. in the ballroom, LaFortune Student Center (reception to follow)
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Faith and Service	Sing with the ND Community Choir this Christmas Eve! All are welcome to sing with the Notre Dame Community Choir for Midnight Mass on Christmas Eve in the Basilica. No audition is necessary. On December 24, the choir will sing for Advent Lessons and Carols at 11 p.m. followed by Midnight Mass. Please contact Patrick Kronner with questions at 631-7800 or pkronner@nd.edu . Rehearsals: Monday nights (Nov. 27 through Dec. 18); 7 to 8:45 p.m. in Room 329, Coleman-Morse Center
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Reading Group on Lying and Truthfulness Organizers: Amitava Dutt, professor of economics and political science and Kellogg Faculty Fellow; Georges Enderle, John T. Ryan Jr. Chair in International Business Ethics and Kellogg Faculty Fellow. Monday, Nov. 20; 2 p.m. in Room C104/105, Hesburgh Center
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Talk: "In Search of Our Better Angels: A Brief History of American Civil Religion" Join the Notre Dame Institute for Advanced Study for a public talk by Yale sociologist Philip Gorski that delves into the present polarization of our country, which has many causes. One is the long-running battle between those who believe that the United States was founded as a secular democracy and those who believe it was established as a Christian nation. In his talk, Gorski argues that our founding tradition was a synthesis of both sacred and secular sources. He traces the history of this civil religious tradition from Puritan times through to the present day, reflects on how it might help heal our political divisions and concludes with some immodest proposals for repairing our torn social fabric. Monday, Nov 20; 4 p.m. in the auditorium, Eck Visitors Center
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Clynes Chair Lecture : “Originalism, Sometimes (with special reference to impeachment)” Cass Sunstein, the Robert Walmsley University Professor, Harvard University. Lunch will be served. Tuesday, Nov. 21; 12:30 to 1:30 p.m. in Room 1130, Eck Hall of Law, Notre Dame Law School
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Talk: “Nudges That Fail” Cass Sunstein, Robert Walmsley University Professor, Harvard University. Sponsored by LAMB – the Program of Law and Market Behavior. Tuesday, Nov. 21; 2 to 3:15 p.m. in Room 2130, Eck Hall of Law (Faculty Meeting Room), Notre Dame Law School Work-in-Progress Session: "The Infrastructure of Authoritarianism: State-Society Relationship, Public Sector Organizations, and Regime Resilience in Putin's Russia" Natalia Forrat, Department of Sociology, Northwestern University, and Kellogg Visiting Fellow. Work-in-progress sessions are designed to generate in-depth discussion of new scholarly work. For the pre-circulated paper and to attend, register with kievents@nd.edu . Tuesday, Nov. 21; 4 p.m.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Art as Spiritual Encounter: Discussion of Henri Nouwen's "The Return of the Prodigal Son" Have you ever considered art to be a catalyst for spiritual reflection? It was for Henri Nouwen, who embarked on a life-long spiritual journey after a chance encounter with and intense look at Rembrandt's painting The Return of the Prodigal Son. Read and discuss Nouwen's meditation in the Snite Museum surrounded by works by the 17th-century Dutch artist in the exhibition Rembrandt's Religious Prints: The Feddersen Collection at the Snite Museum of Art . The discussion will be led by Leonard DeLorenzo of the McGrath Institute for Church Life. Registration is required. Please email Bridget Hoyt at hoyt.14@nd.edu if interested. This experience is co-sponsored by Campus Ministry. Tuesday, Nov. 21; 4 to 5 p.m. in the O'Shaughnessy West Gallery, Snite Museum of Art
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Lectures and Presentations	Symposium: "How to Respond to the Signs of the Times?" Join the Notre Dame Institute for Advanced Study for the last of three symposia focused on Msgr. Dr. Tomáš Halík's project "The Theological Hermeneutics of Contemporary History, Society and Culture." Msgr. Halík, a Templeton Prize Laureate, is in residence this fall as a Director's Fellow at the NDIAS; professor of philosophy at the Institute of Philosophy and Religious Studies at Charles University (Prague). Monday, Nov. 27; 8:30 a.m. to 4:30 p.m. in Room 1050, Jenkins Nanovic Halls
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Education and Research Opportunities	Classes and Workshops:
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Education and Research Opportunities	Study Abroad in India — S.N. Bose Program Do you want to explore research opportunities while enriching your life through the diverse cultures of India? Then come and learn about the S.N. Bose Scholars Program ! For STEM undergraduate and graduate students (Master's/Pre-Candidacy) graduating May 2019 or later , the Indo-U.S. Science and Technology Forum will send you on a whirlwind experience through India for 8-12 weeks, typically during the summer months, for internship or research projects at Indian academic or professional institutions, including the Indian Institute of Science (IISc), Indian Institutes of Technology (IITs), IISER, and others. No Indian language experience is required, and the scholarship covers flight and housing costs plus a 50,000 INR stipend. Applications will open at a later date so contact dhoward3@nd.edu to learn more or view the flier . Monday, Nov. 20; 5 to 6 p.m. in Room 154, Hurley Hall Grants and Fellowships Drop-in Draft Review Are you looking for summer funding and unsure where to start? Join the Office of Grants and Fellowships for snacks, dedicated workspace, and instant feedback during drop-in hours. Register here . You can also book a 1-on-1 appointment via the calendar at goo.gl/PPKyEf . Tuesday, Nov. 21; 5 to 6:30 p.m. in Room 502, Main Building
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deadlines and Registrations	Submit Discussion Questions to PrismND PrismND invites you to submit questions by Monday, Nov. 27, to be discussed in a Facebook Livestream on Tuesday, Nov. 28, at 8 p.m. We hope this platform will open up discussions and address issues regarding allyship and LGBTQ+ matters at Notre Dame. Questions can be submitted anonymously here: https://goo.gl/forms/1V1QUOs9YmySj6P32 .
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deadlines and Registrations	The priority deadline for the Human Development Conference Call for Papers approaches. We welcome and invite all undergraduate students to submit abstracts on their research experiences from topics in development. Students may still submit papers up until the final deadline of Monday, Nov. 27. Contact hdc@nd.edu with questions.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deadlines and Registrations	Notre Dame Band Open House Interested in learning an instrument? Want to learn more about America’s oldest university band program? The Band of the Fighting Irish is holding an Open House and Instrument Demo session. There is no obligation to sign up for ensembles, but there will be opportunities to ask questions, try instruments, and get to know current band members. Those interested in learning a new instrument (or brushing up on an old one) will be given free lessons by current band members. Pizza will be provided! Here is the form to register: https://goo.gl/forms/dCyB1ECNRyu4pi2h2 Thursday, Nov. 30; 5 p.m. in the Ricci Band Rehearsal Hall
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deadlines and Registrations	Call for Undergraduate Papers (deadline February 2, 2018) The Gender Studies Program welcomes undergraduate student submissions of original research-based scholarship on any topic related to gender for our New Directions 2018 Midwest Undergraduate Conference in Gender Studies . Presentations should take the form of 15-minute presentations, with or without visual support, such as posters or slides. Students must have a faculty mentor from their field of research offer guidance on the project. Faculty mentors are not required to attend the conference, though they are welcome. See the website for detailed information on the proposals.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Safety, Parking and Traffic	Food for Fines program continues NDSP's Food for Fines program accepts non-perishable food that has not yet reached its expiration date as payment for parking tickets. The program runs through Dec. 8. Each donated item is worth $2 in fine payments. Up to 30 food items can be donated per person, for a maximum fine value of $60.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Awards and Competitions	Compete to win more than $200,000 in the McCloskey New Venture Competition See a problem that needs a solution? Have an idea for a new product or service venture?  Compete to win more than $200,000 in cash and prizes in the McCloskey New Venture Competition . Open to all current Notre Dame undergraduate and graduate students, the McCloskey Competition provides assistance at every step along the way:  mentoring, feedback, business planning software, presentation prep and much more. The deadline for entering is Monday, Nov. 27, at midnight – a simple overview of your venture is the only initial requirement.  Make a difference in the world – it’s not too late to enter – register now!
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Awards and Competitions	Call for Nominations: Graduate School Commencement Awards The Graduate School invites you to submit nominations for awards given annually at Commencement. For a list of awards as well as nomination instructions, please visit the announcement on the Graduate School website. Nominations due Tuesday, Dec. 19.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Closures and Cancellations	Many Campus Dining locations will be operating limited hours over the Thanksgiving holiday.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Closures and Cancellations	The Snite Museum galleries and offices will be closed both Thursday and Friday, Nov. 23 and 24. The galleries will be open during their normal noon to 5 p.m. schedule on Saturday and Sunday.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deals and Discounts	Black Friday Sale Don't miss the annual Notre Dame Athletics Black Friday Sale. Save up to 50% off select games for men's basketball, women's basketball and hockey. Sale begins Monday, Nov. 20, at 5 p.m. and ends Tuesday, Nov. 28, at midnight. UND.com/BuyTickets Games include: Hockey: Nov. 24 and 25 vs. Minnesota Women’s Basketball: Dec. 6 vs. Michigan State; Dec. 17 vs. DePaul; Jan. 21 vs. Clemson; and Feb. 1 vs. North Carolina Men’s Basketball : Dec. 19 vs. Dartmouth, and Dec. 21 vs. Southeastern Louisiana
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Deals and Discounts	St. Michael’s Laundry monthly coupon .
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Also this week…	This past September, the USPS released a new forever stamp commemorating Father Theodore Hesburgh’s life and legacy. As the holiday season approaches, consider purchasing this stamp for your departmental or personal Christmas card mailings. The stamp is available at the Notre Dame Bookstore and post office and is a wonderful way to honor the memory of Father Hesburgh.
2018-11-19	Undergraduates and Graduate Students	866DB1CA64022B502540EF23F30FEDED	Also this week…	Part Time Jobs at ECDC-ND for Spring Semester 2018 The Early Childhood Development Center at Notre Dame (ECDC-ND) needs ND students to work part time (4 - 8 hours per week during the work week) in our preschool and kindergarten classrooms for spring semester 2018. The pay is $8.00 per hour. Available hours include times Monday - Fridays between 7:30 a.m. and 5:30 p.m. ECDC-ND is located on the ND campus on Bulla Road, across from O'Hara Grace Residences at the corner of Leahy and Bulla Roads. If interested in working part time (or volunteering two hours per week) please call 631-3344 or email Jennifer at jenniferwrayecdc@gmail.com . More information here .
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Athletics and Sporting Events	15th Annual Baraka Bouts (women’s boxing club) Come on out and cheer on the women who have been diligently training, and support an incredible mission! All proceeds benefit the Holy Cross Missions in East Africa, specifically Lakeview Secondary and St. Joseph Hill schools. Click here for more info. Finals: Monday, Nov. 13; 7 p.m. in the Dahnke Ballroom, Duncan Student Center
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Athletics and Sporting Events	Men’s Basketball vs. Mount St. Mary’s: Monday, Nov. 13; 7 p.m. in Purcell Pavilion, Joyce Center vs. Chicago State: Thursday, Nov. 16; 7 p.m.
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Athletics and Sporting Events	Volleyball vs. North Carolina: Friday, Nov. 17; 7 p.m. in Purcell Pavilion, Joyce Center vs. North Carolina State: Sunday, Nov. 19; 1 p.m.
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Athletics and Sporting Events	Football vs. Navy Saturday, Nov. 18; 3:30 p.m. in Notre Dame Stadium
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	International Taste of South Bend @ND Join the fun at the biggest food festival on campus. There will be free food samples from a variety of local multicultural restaurants as well as entertainment from ND students! Hosted by Notre Dame International. Open to everyone on campus and the Michiana community. See the poster for the list of some of the local restaurants involved. Tuesday, Nov. 14; 6 to 8 p.m. in the Dahnke Ballroom (7th floor), Duncan Student Center (Enter through doors 15 and 16)
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	Family Fun Night The Office of Community Relations , in partnership with the St. Joseph County Health Department and St. Joseph Health System, hosts a series of free public workshops on health and well-being. The workshops are designed to educate both English- and Spanish-speaking residents on the importance of a healthy lifestyle. Physical activities for all ages, including soccer, zumba, yoga, senior fit, games, and food. For more information, contact Margarita Oviedo (Spanish) at 245-6757 or Vicky Hernandez (English) at 631-2835. Wednesday, Nov. 15; 5:30 to 7 p.m. at the Notre Dame Center for Arts & Culture, 1045 W. Washington St., South Bend
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	Bites and Brews Beer Dinner with Bell's Brewery $55 per person. Register here . Wednesday, Nov. 15; 6 p.m. in Sorin’s, Morris Inn
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	Football Fridays at the Eck Stop by for an all-day fan experience: offering tailgate food fresh from the grill priced with families in mind (starting with hot dogs for just $1), plus live music and ample outdoor seating that’s perfect for groups. For more info, check out my.nd.edu/footballfridays . Friday, Nov. 17; 10 a.m. to 5 p.m. at the Eck Visitors Center
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	The final “Football Friday” Tours and 175th Book Launch Visit the Notre Dame Archives for a "behind-the-scenes" tour and a display of sports-related items from the University Archives. Space is limited for each tour, so please use the following form to secure your spot! bit.ly/2uimqEN Notre Dame photo archivists Charles Lamb and Elizabeth Hogan will be on site to sign their newly launched book Notre Dame at 175: A Visual History , which is for sale during the tours and at the Hammes Notre Dame Bookstore. Friday, Nov. 17; 2:15 and 3:15 p.m. in Room 607, Hesburgh Library
2018-11-12	Undergraduates and Graduate Students	FD4A02564AB6CFE22540EF23F30FEDED	Health and Recreation	Harvest & Hayrides Craving a Midwestern harvest adventure? Join the Student Activities Office for a free open-air horse-drawn hayride around campus under the blue corn moon. Following your romp through the fall foliage, decorate your own dessert in the LaFortune Ballroom while enjoying the holiday classic "Home Alone" and feast on Fall favorites — apple cider, hot chocolate, a cookie decoration bar and much more. The free festivities start at 9 p.m., come early to reserve your spot on the hayride as spots are limited. Friday, Nov. 17; 9 p.m. in the Ballroom, LaFortune Student Center
